,Time,PPG
6433,128.66,2183
6434,128.68,2057
6435,128.7,2007
6436,128.72,1939
6437,128.74,1806
6438,128.76,1620
6439,128.78,1418
6440,128.8,1223
6441,128.82,1059
6442,128.84,931
6443,128.86,839
6444,128.88,777
6445,128.9,797
6446,128.92000000000002,949
6447,128.94,1325
6448,128.96,1882
6449,128.98,2457
6450,129.0,2941
6451,129.02,3216
6452,129.04,3078
6453,129.06,2635
6454,129.08,2099
6455,129.1,1535
6456,129.12,1057
6457,129.14000000000001,768
6458,129.16,688
6459,129.18,767
6460,129.2,942
6461,129.22,1180
6462,129.24,1387
6463,129.26,1546
6464,129.28,1637
6465,129.3,1697
6466,129.32,1770
6467,129.34,1841
6468,129.36,1947
6469,129.38,2110
6470,129.4,2354
6471,129.42000000000002,2839
6472,129.44,4064
6473,129.46,4095
6474,129.48,4095
6475,129.5,4095
6476,129.52,4095
6477,129.54,4095
6478,129.56,4095
6479,129.58,3059
6480,129.6,2000
6481,129.62,1237
6482,129.64000000000001,731
6483,129.66,461
6484,129.68,384
6485,129.7,490
6486,129.72,737
6487,129.74,1067
6488,129.76,1371
6489,129.78,1634
6490,129.8,1856
6491,129.82,2009
6492,129.84,2155
6493,129.86,2343
6494,129.88,2641
6495,129.9,3118
6496,129.92000000000002,3907
6497,129.94,4095
6498,129.96,4095
6499,129.98,4095
6500,130.0,4095
6501,130.02,4095
6502,130.04,3607
6503,130.06,2785
6504,130.08,2339
6505,130.1,2023
6506,130.12,1849
6507,130.14000000000001,1821
6508,130.16,1889
6509,130.18,2033
6510,130.2,2176
6511,130.22,2126
6512,130.24,1771
6513,130.26,1181
6514,130.28,482
6515,130.3,0
6516,130.32,0
6517,130.34,0
6518,130.36,230
6519,130.38,1139
6520,130.4,2213
6521,130.42000000000002,3420
6522,130.44,4095
6523,130.46,4095
6524,130.48,3280
6525,130.5,2305
6526,130.52,1576
6527,130.54,1050
6528,130.56,758
6529,130.58,682
6530,130.6,736
6531,130.62,768
6532,130.64000000000001,601
6533,130.66,243
6534,130.68,0
6535,130.7,0
6536,130.72,0
6537,130.74,0
6538,130.76,0
6539,130.78,0
6540,130.8,0
6541,130.82,0
6542,130.84,0
6543,130.86,0
6544,130.88,0
6545,130.9,0
6546,130.92000000000002,0
6547,130.94,0
6548,130.96,0
6549,130.98,0
6550,131.0,0
6551,131.02,0
6552,131.04,0
6553,131.06,0
6554,131.08,0
6555,131.1,0
6556,131.12,0
6557,131.14000000000001,0
6558,131.16,0
6559,131.18,0
6560,131.2,0
6561,131.22,0
6562,131.24,0
6563,131.26,0
6564,131.28,0
6565,131.3,0
6566,131.32,0
6567,131.34,0
6568,131.36,0
6569,131.38,0
6570,131.4,0
6571,131.42000000000002,0
6572,131.44,0
6573,131.46,7
6574,131.48,2391
6575,131.5,4095
6576,131.52,4095
6577,131.54,4095
6578,131.56,4095
6579,131.58,4095
6580,131.6,4095
6581,131.62,4095
6582,131.64000000000001,4095
6583,131.66,4095
6584,131.68,4095
6585,131.7,4095
6586,131.72,4095
6587,131.74,4095
6588,131.76,4095
6589,131.78,4095
6590,131.8,4095
6591,131.82,4095
6592,131.84,4095
6593,131.86,4095
6594,131.88,4095
6595,131.9,3918
6596,131.92000000000002,3216
6597,131.94,3053
6598,131.96,3131
6599,131.98,3255
6600,132.0,3173
6601,132.02,2864
6602,132.04,2480
6603,132.06,2082
6604,132.08,1630
6605,132.1,1121
6606,132.12,639
6607,132.14000000000001,289
6608,132.16,28
6609,132.18,0
6610,132.2,0
6611,132.22,0
6612,132.24,0
6613,132.26,0
6614,132.28,0
6615,132.3,0
6616,132.32,0
6617,132.34,0
6618,132.36,0
6619,132.38,0
6620,132.4,0
6621,132.42000000000002,0
6622,132.44,0
6623,132.46,0
6624,132.48,0
6625,132.5,0
6626,132.52,0
6627,132.54,0
6628,132.56,0
6629,132.58,0
6630,132.6,0
6631,132.62,0
6632,132.64000000000001,0
6633,132.66,0
6634,132.68,0
6635,132.7,0
6636,132.72,0
6637,132.74,0
6638,132.76,0
6639,132.78,0
6640,132.8,0
6641,132.82,0
6642,132.84,0
6643,132.86,0
6644,132.88,0
6645,132.9,0
6646,132.92000000000002,0
6647,132.94,0
6648,132.96,0
6649,132.98,0
6650,133.0,0
6651,133.02,0
6652,133.04,0
6653,133.06,0
6654,133.08,0
6655,133.1,0
6656,133.12,0
6657,133.14000000000001,0
6658,133.16,0
6659,133.18,94
6660,133.2,1207
6661,133.22,2041
6662,133.24,2366
6663,133.26,2207
6664,133.28,1825
6665,133.3,1363
6666,133.32,930
6667,133.34,618
6668,133.36,488
6669,133.38,554
6670,133.4,683
6671,133.42000000000002,907
6672,133.44,1367
6673,133.46,2183
6674,133.48,3495
6675,133.5,4095
6676,133.52,4095
6677,133.54,4095
6678,133.56,4095
6679,133.58,4095
6680,133.6,4095
6681,133.62,4095
6682,133.64000000000001,4095
6683,133.66,4095
6684,133.68,4095
6685,133.7,4095
6686,133.72,4095
6687,133.74,4095
6688,133.76,4095
6689,133.78,4095
6690,133.8,4095
6691,133.82,4095
6692,133.84,4095
6693,133.86,4095
6694,133.88,4095
6695,133.9,4095
6696,133.92000000000002,4095
6697,133.94,4095
6698,133.96,4095
6699,133.98,4095
6700,134.0,4095
6701,134.02,4095
6702,134.04,4095
6703,134.06,4095
6704,134.08,4095
6705,134.1,4095
6706,134.12,4095
6707,134.14000000000001,4095
6708,134.16,4095
6709,134.18,4095
6710,134.2,4095
6711,134.22,4095
6712,134.24,4095
6713,134.26,4095
6714,134.28,4095
6715,134.3,4095
6716,134.32,4095
6717,134.34,4095
6718,134.36,2505
6719,134.38,1519
6720,134.4,943
6721,134.42000000000002,827
6722,134.44,1182
6723,134.46,1953
6724,134.48,2960
6725,134.5,4095
6726,134.52,4095
6727,134.54,4095
6728,134.56,3101
6729,134.58,2247
6730,134.6,1441
6731,134.62,689
6732,134.64000000000001,219
6733,134.66,95
6734,134.68,245
6735,134.7,528
6736,134.72,797
6737,134.74,1011
6738,134.76,1168
6739,134.78,1250
6740,134.8,1269
6741,134.82,1235
6742,134.84,1155
6743,134.86,1060
6744,134.88,932
6745,134.9,883
6746,134.92000000000002,1101
6747,134.94,1647
6748,134.96,2334
6749,134.98,2997
6750,135.0,3431
6751,135.02,3211
6752,135.04,2619
6753,135.06,1956
6754,135.08,1257
6755,135.1,643
6756,135.12,266
6757,135.14000000000001,123
6758,135.16,128
6759,135.18,246
6760,135.2,562
6761,135.22,976
6762,135.24,1350
6763,135.26,1604
6764,135.28,1753
6765,135.3,1782
6766,135.32,1683
6767,135.34,1527
6768,135.36,1431
6769,135.38,1472
6770,135.4,1733
6771,135.42000000000002,2224
6772,135.44,2941
6773,135.46,4095
6774,135.48,4095
6775,135.5,4095
6776,135.52,4095
6777,135.54,3325
6778,135.56,2308
6779,135.58,1527
6780,135.6,912
6781,135.62,560
6782,135.64000000000001,469
6783,135.66,639
6784,135.68,958
6785,135.7,1326
6786,135.72,1597
6787,135.74,1711
6788,135.76,1670
6789,135.78,1549
6790,135.8,1423
6791,135.82,1259
6792,135.84,1106
6793,135.86,1039
6794,135.88,1201
6795,135.9,1703
6796,135.92000000000002,2482
6797,135.94,3694
6798,135.96,4095
6799,135.98,4095
6800,136.0,4095
6801,136.02,3181
6802,136.04,2225
6803,136.06,1429
6804,136.08,809
6805,136.1,496
6806,136.12,480
6807,136.14000000000001,670
6808,136.16,1023
6809,136.18,1445
6810,136.2,1809
6811,136.22,2023
6812,136.24,2096
6813,136.26,2015
6814,136.28,1863
6815,136.3,1680
6816,136.32,1518
6817,136.34,1460
6818,136.36,1600
6819,136.38,1997
6820,136.4,2661
6821,136.42000000000002,3811
6822,136.44,4095
6823,136.46,4095
6824,136.48,4095
6825,136.5,3569
6826,136.52,2606
6827,136.54,1910
6828,136.56,1319
6829,136.58,963
6830,136.6,894
6831,136.62,1031
6832,136.64000000000001,1243
6833,136.66,1445
6834,136.68,1557
6835,136.70000000000002,1594
6836,136.72,1607
6837,136.74,1638
6838,136.76,1636
6839,136.78,1585
6840,136.8,1501
6841,136.82,1502
6842,136.84,1718
6843,136.86,2161
6844,136.88,2749
6845,136.9,3499
6846,136.92000000000002,3999
6847,136.94,3732
6848,136.96,3042
6849,136.98,2429
6850,137.0,1829
6851,137.02,1255
6852,137.04,806
6853,137.06,592
6854,137.08,611
6855,137.1,818
6856,137.12,1137
6857,137.14000000000001,1437
6858,137.16,1615
6859,137.18,1643
6860,137.20000000000002,1554
6861,137.22,1399
6862,137.24,1259
6863,137.26,1143
6864,137.28,1071
6865,137.3,1130
6866,137.32,1434
6867,137.34,1989
6868,137.36,2688
6869,137.38,3511
6870,137.4,4029
6871,137.42000000000002,3707
6872,137.44,2961
6873,137.46,2375
6874,137.48,1831
6875,137.5,1319
6876,137.52,880
6877,137.54,609
6878,137.56,553
6879,137.58,687
6880,137.6,965
6881,137.62,1275
6882,137.64000000000001,1485
6883,137.66,1583
6884,137.68,1577
6885,137.70000000000002,1520
6886,137.72,1446
6887,137.74,1358
6888,137.76,1326
6889,137.78,1430
6890,137.8,1766
6891,137.82,2277
6892,137.84,2932
6893,137.86,3808
6894,137.88,4095
6895,137.9,3596
6896,137.92000000000002,2805
6897,137.94,2192
6898,137.96,1622
6899,137.98,1130
6900,138.0,804
6901,138.02,736
6902,138.04,883
6903,138.06,1189
6904,138.08,1546
6905,138.1,1792
6906,138.12,1915
6907,138.14000000000001,1913
6908,138.16,1813
6909,138.18,1667
6910,138.20000000000002,1509
6911,138.22,1394
6912,138.24,1357
6913,138.26,1424
6914,138.28,1710
6915,138.3,2190
6916,138.32,2769
6917,138.34,3420
6918,138.36,3645
6919,138.38,3196
6920,138.4,2581
6921,138.42000000000002,1999
6922,138.44,1452
6923,138.46,1043
6924,138.48,855
6925,138.5,909
6926,138.52,1120
6927,138.54,1415
6928,138.56,1664
6929,138.58,1813
6930,138.6,1875
6931,138.62,1846
6932,138.64000000000001,1699
6933,138.66,1423
6934,138.68,1136
6935,138.70000000000002,935
6936,138.72,912
6937,138.74,1163
6938,138.76,1732
6939,138.78,2554
6940,138.8,3764
6941,138.82,4095
6942,138.84,4095
6943,138.86,3486
6944,138.88,2532
6945,138.9,1824
6946,138.92000000000002,1173
6947,138.94,695
6948,138.96,479
6949,138.98,497
6950,139.0,739
6951,139.02,1101
6952,139.04,1473
6953,139.06,1746
6954,139.08,1827
6955,139.1,1767
6956,139.12,1651
6957,139.14000000000001,1545
6958,139.16,1469
6959,139.18,1505
6960,139.20000000000002,1744
6961,139.22,2256
6962,139.24,3011
6963,139.26,4095
6964,139.28,4095
6965,139.3,4095
6966,139.32,4095
6967,139.34,3297
6968,139.36,2384
6969,139.38,1730
6970,139.4,1219
6971,139.42000000000002,933
6972,139.44,935
6973,139.46,1161
6974,139.48,1422
6975,139.5,1626
6976,139.52,1721
6977,139.54,1715
6978,139.56,1664
6979,139.58,1601
6980,139.6,1518
6981,139.62,1456
6982,139.64000000000001,1443
6983,139.66,1581
6984,139.68,1970
6985,139.70000000000002,2625
6986,139.72,3746
6987,139.74,4095
6988,139.76,4095
6989,139.78,4095
6990,139.8,3856
6991,139.82,2704
6992,139.84,1973
6993,139.86,1328
6994,139.88,842
6995,139.9,610
6996,139.92000000000002,624
6997,139.94,832
6998,139.96,1152
6999,139.98,1486
7000,140.0,1741
7001,140.02,1873
7002,140.04,1872
7003,140.06,1774
7004,140.08,1635
7005,140.1,1494
7006,140.12,1445
7007,140.14000000000001,1614
7008,140.16,2060
7009,140.18,2675
7010,140.20000000000002,3599
7011,140.22,4095
7012,140.24,4095
7013,140.26,3675
7014,140.28,2836
7015,140.3,2256
7016,140.32,1753
7017,140.34,1398
7018,140.36,1275
7019,140.38,1343
7020,140.4,1520
7021,140.42000000000002,1735
7022,140.44,1914
7023,140.46,2030
7024,140.48,2029
7025,140.5,1929
7026,140.52,1785
7027,140.54,1637
7028,140.56,1493
7029,140.58,1379
7030,140.6,1429
7031,140.62,1776
7032,140.64000000000001,2464
7033,140.66,3579
7034,140.68,4095
7035,140.70000000000002,4095
7036,140.72,4095
7037,140.74,4051
7038,140.76,2911
7039,140.78,2241
7040,140.8,1728
7041,140.82,1424
7042,140.84,1346
7043,140.86,1455
7044,140.88,1669
7045,140.9,1859
7046,140.92000000000002,1937
7047,140.94,1909
7048,140.96,1793
7049,140.98,1643
7050,141.0,1478
7051,141.02,1334
7052,141.04,1278
7053,141.06,1425
7054,141.08,1887
7055,141.1,2672
7056,141.12,4095
7057,141.14000000000001,4095
7058,141.16,4095
7059,141.18,4095
7060,141.20000000000002,4095
7061,141.22,4095
7062,141.24,3914
7063,141.26,2672
7064,141.28,2030
7065,141.3,1599
7066,141.32,1408
7067,141.34,1451
7068,141.36,1649
7069,141.38,1859
7070,141.4,1955
7071,141.42000000000002,1920
7072,141.44,1808
7073,141.46,1701
7074,141.48,1593
7075,141.5,1499
7076,141.52,1532
7077,141.54,1778
7078,141.56,2323
7079,141.58,3145
7080,141.6,4095
7081,141.62,4095
7082,141.64000000000001,3615
7083,141.66,2608
7084,141.68,1831
7085,141.70000000000002,1141
7086,141.72,631
7087,141.74,336
7088,141.76,272
7089,141.78,399
7090,141.8,654
7091,141.82,962
7092,141.84,1290
7093,141.86,1686
7094,141.88,2174
7095,141.9,2736
7096,141.92000000000002,3568
7097,141.94,4095
7098,141.96,4095
7099,141.98,4095
7100,142.0,4095
7101,142.02,3877
7102,142.04,3824
7103,142.06,4095
7104,142.08,4095
7105,142.1,4095
7106,142.12,4095
7107,142.14000000000001,4095
7108,142.16,4095
7109,142.18,4095
7110,142.20000000000002,4095
7111,142.22,3662
7112,142.24,1869
7113,142.26,587
7114,142.28,0
7115,142.3,0
7116,142.32,0
7117,142.34,0
7118,142.36,0
7119,142.38,0
7120,142.4,0
7121,142.42000000000002,0
7122,142.44,0
7123,142.46,0
7124,142.48,0
7125,142.5,0
7126,142.52,0
7127,142.54,0
7128,142.56,0
7129,142.58,0
7130,142.6,0
7131,142.62,0
7132,142.64000000000001,567
7133,142.66,1261
7134,142.68,1488
7135,142.70000000000002,1335
7136,142.72,926
7137,142.74,534
7138,142.76,336
7139,142.78,348
7140,142.8,464
7141,142.82,641
7142,142.84,866
7143,142.86,1079
7144,142.88,1216
7145,142.9,1306
7146,142.92000000000002,1406
7147,142.94,1564
7148,142.96,1744
7149,142.98,1889
7150,143.0,1941
7151,143.02,1856
7152,143.04,1638
7153,143.06,1468
7154,143.08,1589
7155,143.1,2077
7156,143.12,2903
7157,143.14000000000001,4095
7158,143.16,4095
7159,143.18,4095
7160,143.20000000000002,4095
7161,143.22,4095
7162,143.24,4095
7163,143.26,4095
7164,143.28,4095
7165,143.3,4032
7166,143.32,2851
7167,143.34,2222
7168,143.36,1744
7169,143.38,1429
7170,143.4,1296
7171,143.42000000000002,1259
7172,143.44,1252
7173,143.46,1255
7174,143.48,1267
7175,143.5,1314
7176,143.52,1375
7177,143.54,1422
7178,143.56,1438
7179,143.58,1466
7180,143.6,1648
7181,143.62,2060
7182,143.64000000000001,2682
7183,143.66,3687
7184,143.68,4095
7185,143.70000000000002,4095
7186,143.72,4095
7187,143.74,3248
7188,143.76,2300
7189,143.78,1517
7190,143.8,911
7191,143.82,623
7192,143.84,667
7193,143.86,976
7194,143.88,1415
7195,143.9,1889
7196,143.92000000000002,2258
7197,143.94,2452
7198,143.96,2469
7199,143.98,2357
7200,144.0,2192
7201,144.02,1985
7202,144.04,1767
7203,144.06,1552
7204,144.08,1354
7205,144.1,1259
7206,144.12,1360
7207,144.14000000000001,1749
7208,144.16,2411
7209,144.18,3376
7210,144.20000000000002,4095
7211,144.22,4095
7212,144.24,4095
7213,144.26,4081
7214,144.28,3135
7215,144.3,2473
7216,144.32,1934
7217,144.34,1520
7218,144.36,1282
7219,144.38,1187
7220,144.4,1168
7221,144.42000000000002,1171
7222,144.44,1173
7223,144.46,1127
7224,144.48,1088
7225,144.5,1106
7226,144.52,1146
7227,144.54,1167
7228,144.56,1152
7229,144.58,1082
7230,144.6,985
7231,144.62,934
7232,144.64000000000001,1061
7233,144.66,1447
7234,144.68,2020
7235,144.70000000000002,2635
7236,144.72,3211
7237,144.74,3335
7238,144.76,2863
7239,144.78,2288
7240,144.8,1701
7241,144.82,1157
7242,144.84,685
7243,144.86,430
7244,144.88,389
7245,144.9,461
7246,144.92000000000002,604
7247,144.94,839
7248,144.96,1093
7249,144.98,1239
7250,145.0,1275
7251,145.02,1253
7252,145.04,1220
7253,145.06,1215
7254,145.08,1247
7255,145.1,1310
7256,145.12,1442
7257,145.14000000000001,1686
7258,145.16,2039
7259,145.18,2579
7260,145.20000000000002,3743
7261,145.22,4095
7262,145.24,4095
7263,145.26,4095
7264,145.28,4095
7265,145.3,4095
7266,145.32,4095
7267,145.34,4095
7268,145.36,4095
7269,145.38,2512
7270,145.4,1360
7271,145.42000000000002,860
7272,145.44,983
7273,145.46,1434
7274,145.48,1840
7275,145.5,1977
7276,145.52,1833
7277,145.54,1535
7278,145.56,1289
7279,145.58,1136
7280,145.6,1104
7281,145.62,1170
7282,145.64000000000001,1323
7283,145.66,1508
7284,145.68,1712
7285,145.70000000000002,2019
7286,145.72,2499
7287,145.74,3216
7288,145.76,4095
7289,145.78,4095
7290,145.8,4095
7291,145.82,4095
7292,145.84,3538
7293,145.86,3025
7294,145.88,2708
7295,145.9,2507
7296,145.92000000000002,2362
7297,145.94,2293
7298,145.96,2212
7299,145.98,2053
7300,146.0,1815
7301,146.02,1535
7302,146.04,1281
7303,146.06,1135
7304,146.08,1079
7305,146.1,1139
7306,146.12,1291
7307,146.14000000000001,1477
7308,146.16,1654
7309,146.18,1815
7310,146.20000000000002,2047
7311,146.22,2467
7312,146.24,3161
7313,146.26,4095
7314,146.28,4095
7315,146.3,4048
7316,146.32,2881
7317,146.34,2083
7318,146.36,1397
7319,146.38,889
7320,146.4,624
7321,146.42000000000002,645
7322,146.44,891
7323,146.46,1279
7324,146.48,1691
7325,146.5,2037
7326,146.52,2267
7327,146.54,2320
7328,146.56,2181
7329,146.58,1856
7330,146.6,1431
7331,146.62,1059
7332,146.64000000000001,863
7333,146.66,832
7334,146.68,941
7335,146.70000000000002,1170
7336,146.72,1572
7337,146.74,2137
7338,146.76,2832
7339,146.78,3866
7340,146.8,4095
7341,146.82,3985
7342,146.84,2890
7343,146.86,2067
7344,146.88,1263
7345,146.9,563
7346,146.92000000000002,111
7347,146.94,0
7348,146.96,48
7349,146.98,326
7350,147.0,685
7351,147.02,997
7352,147.04,1205
7353,147.06,1302
7354,147.08,1337
7355,147.1,1329
7356,147.12,1285
7357,147.14000000000001,1168
7358,147.16,973
7359,147.18,727
7360,147.20000000000002,477
7361,147.22,320
7362,147.24,464
7363,147.26,968
7364,147.28,1678
7365,147.3,2307
7366,147.32,2661
7367,147.34,2663
7368,147.36,2419
7369,147.38,2134
7370,147.4,1951
7371,147.42000000000002,1943
7372,147.44,2101
7373,147.46,2399
7374,147.48,2807
7375,147.5,3323
7376,147.52,3775
7377,147.54,3922
7378,147.56,3778
7379,147.58,3367
7380,147.6,2987
7381,147.62,2698
7382,147.64000000000001,2478
7383,147.66,2310
7384,147.68,2192
7385,147.70000000000002,2224
7386,147.72,2457
7387,147.74,3037
7388,147.76,4095
7389,147.78,4095
7390,147.8,4095
7391,147.82,4095
7392,147.84,4095
7393,147.86,4095
7394,147.88,4095
7395,147.9,4006
7396,147.92000000000002,2478
7397,147.94,1498
7398,147.96,667
7399,147.98,101
7400,148.0,0
7401,148.02,0
7402,148.04,0
7403,148.06,0
7404,148.08,0
7405,148.1,0
7406,148.12,0
7407,148.14000000000001,0
7408,148.16,0
7409,148.18,0
7410,148.20000000000002,0
7411,148.22,0
7412,148.24,709
7413,148.26,1506
7414,148.28,2093
7415,148.3,2323
7416,148.32,2206
7417,148.34,1857
7418,148.36,1419
7419,148.38,1040
7420,148.4,774
7421,148.42000000000002,689
7422,148.44,784
7423,148.46,1018
7424,148.48,1293
7425,148.5,1511
7426,148.52,1619
7427,148.54,1572
7428,148.56,1378
7429,148.58,1110
7430,148.6,766
7431,148.62,387
7432,148.64000000000001,23
7433,148.66,0
7434,148.68,0
7435,148.70000000000002,0
7436,148.72,0
7437,148.74,25
7438,148.76,414
7439,148.78,621
7440,148.8,558
7441,148.82,257
7442,148.84,0
7443,148.86,0
7444,148.88,0
7445,148.9,0
7446,148.92000000000002,0
7447,148.94,0
7448,148.96,0
7449,148.98,0
7450,149.0,61
7451,149.02,421
7452,149.04,685
7453,149.06,811
7454,149.08,695
7455,149.1,409
7456,149.12,210
7457,149.14000000000001,167
7458,149.16,311
7459,149.18,651
7460,149.20000000000002,1213
7461,149.22,1922
7462,149.24,2665
7463,149.26,3577
7464,149.28,4095
7465,149.3,4095
7466,149.32,4095
7467,149.34,4095
7468,149.36,3898
7469,149.38,3685
7470,149.4,3709
7471,149.42000000000002,3861
7472,149.44,4081
7473,149.46,4095
7474,149.48,4095
7475,149.5,4095
7476,149.52,3879
7477,149.54,3376
7478,149.56,2944
7479,149.58,2672
7480,149.6,2534
7481,149.62,2512
7482,149.64000000000001,2657
7483,149.66,3091
7484,149.68,4095
7485,149.70000000000002,4095
7486,149.72,4095
7487,149.74,4095
7488,149.76,4095
7489,149.78,4095
7490,149.8,4095
7491,149.82,4095
7492,149.84,3157
7493,149.86,2295
7494,149.88,1823
7495,149.9,1629
7496,149.92000000000002,1642
7497,149.94,1776
7498,149.96,1920
7499,149.98,2005
7500,150.0,2002
7501,150.02,1933
7502,150.04,1761
7503,150.06,1423
7504,150.08,959
7505,150.1,699
7506,150.12,967
7507,150.14000000000001,1793
7508,150.16,2928
7509,150.18,4095
7510,150.20000000000002,4095
7511,150.22,4095
7512,150.24,4095
7513,150.26,4095
7514,150.28,4095
7515,150.3,3535
7516,150.32,2838
7517,150.34,2537
7518,150.36,2431
7519,150.38,2450
7520,150.4,2529
7521,150.42000000000002,2639
7522,150.44,2704
7523,150.46,2671
7524,150.48,2579
7525,150.5,2471
7526,150.52,2395
7527,150.54,2343
7528,150.56,2343
7529,150.58,2464
7530,150.6,2759
7531,150.62,3290
7532,150.64000000000001,3933
7533,150.66,4062
7534,150.68,3491
7535,150.70000000000002,2777
7536,150.72,2235
7537,150.74,1771
7538,150.76,1390
7539,150.78,1111
7540,150.8,975
7541,150.82,979
7542,150.84,1111
7543,150.86,1257
7544,150.88,1335
7545,150.9,1280
7546,150.92000000000002,1093
7547,150.94,871
7548,150.96,734
7549,150.98,720
7550,151.0,795
7551,151.02,934
7552,151.04,1205
7553,151.06,1648
7554,151.08,2224
7555,151.1,2823
7556,151.12,3397
7557,151.14000000000001,3436
7558,151.16,2950
7559,151.18,2403
7560,151.20000000000002,1883
7561,151.22,1405
7562,151.24,1057
7563,151.26,949
7564,151.28,1118
7565,151.3,1453
7566,151.32,1759
7567,151.34,1883
7568,151.36,1776
7569,151.38,1415
7570,151.4,838
7571,151.42000000000002,287
7572,151.44,59
7573,151.46,275
7574,151.48,842
7575,151.5,1616
7576,151.52,2512
7577,151.54,4031
7578,151.56,4095
7579,151.58,4095
7580,151.6,4095
7581,151.62,4095
7582,151.64000000000001,4095
7583,151.66,4095
7584,151.68,4095
7585,151.70000000000002,2800
7586,151.72,2114
7587,151.74,1680
7588,151.76,1463
7589,151.78,1447
7590,151.8,1535
7591,151.82,1562
7592,151.84,1374
7593,151.86,1058
7594,151.88,883
7595,151.9,992
7596,151.92000000000002,1308
7597,151.94,1814
7598,151.96,2470
7599,151.98,3484
7600,152.0,4095
7601,152.02,4095
7602,152.04,4095
7603,152.06,3125
7604,152.08,1771
7605,152.1,442
7606,152.12,0
7607,152.14000000000001,0
7608,152.16,0
7609,152.18,0
7610,152.20000000000002,0
7611,152.22,0
7612,152.24,0
7613,152.26,0
7614,152.28,0
7615,152.3,0
7616,152.32,0
7617,152.34,0
7618,152.36,0
7619,152.38,0
7620,152.4,0
7621,152.42000000000002,0
7622,152.44,0
7623,152.46,720
7624,152.48,2734
7625,152.5,4095
7626,152.52,4095
7627,152.54,4095
7628,152.56,4095
7629,152.58,4095
7630,152.6,3651
7631,152.62,2833
7632,152.64000000000001,2523
7633,152.66,2469
7634,152.68,2586
7635,152.70000000000002,2754
7636,152.72,2921
7637,152.74,2958
7638,152.76,2815
7639,152.78,2576
7640,152.8,2319
7641,152.82,2128
7642,152.84,2023
7643,152.86,2143
7644,152.88,2502
7645,152.9,3061
7646,152.92000000000002,3720
7647,152.94,3751
7648,152.96,3133
7649,152.98,2458
7650,153.0,1855
7651,153.02,1296
7652,153.04,838
7653,153.06,566
7654,153.08,559
7655,153.1,779
7656,153.12,1097
7657,153.14000000000001,1391
7658,153.16,1633
7659,153.18,1840
7660,153.20000000000002,2018
7661,153.22,2137
7662,153.24,2208
7663,153.26,2224
7664,153.28,2240
7665,153.3,2266
7666,153.32,2401
7667,153.34,2752
7668,153.36,3479
7669,153.38,4095
7670,153.4,4095
7671,153.42000000000002,4095
7672,153.44,3686
7673,153.46,2765
7674,153.48,2144
7675,153.5,1669
7676,153.52,1392
7677,153.54,1348
7678,153.56,1473
7679,153.58,1669
7680,153.6,1818
7681,153.62,1840
7682,153.64000000000001,1712
7683,153.66,1517
7684,153.68,1292
7685,153.70000000000002,1061
7686,153.72,848
7687,153.74,784
7688,153.76,895
7689,153.78,1165
7690,153.8,1552
7691,153.82,2042
7692,153.84,2539
7693,153.86,2916
7694,153.88,2907
7695,153.9,2437
7696,153.92000000000002,1727
7697,153.94,946
7698,153.96,330
7699,153.98,0
7700,154.0,0
7701,154.02,77
7702,154.04,417
7703,154.06,784
7704,154.08,1072
7705,154.1,1218
7706,154.12,1206
7707,154.14000000000001,1073
7708,154.16,891
7709,154.18,721
7710,154.20000000000002,592
7711,154.22,528
7712,154.24,602
7713,154.26,911
7714,154.28,1489
7715,154.3,2186
7716,154.32,2831
7717,154.34,3373
7718,154.36,3391
7719,154.38,2865
7720,154.4,2295
7721,154.42000000000002,1744
7722,154.44,1270
7723,154.46,886
7724,154.48,623
7725,154.5,509
7726,154.52,576
7727,154.54,772
7728,154.56,989
7729,154.58,1125
7730,154.6,1151
7731,154.62,1134
7732,154.64000000000001,1107
7733,154.66,1104
7734,154.68,1132
7735,154.70000000000002,1221
7736,154.72,1434
7737,154.74,1808
7738,154.76,2365
7739,154.78,3023
7740,154.8,3750
7741,154.82,3903
7742,154.84,3278
7743,154.86,2551
7744,154.88,1916
7745,154.9,1340
7746,154.92000000000002,873
7747,154.94,579
7748,154.96,481
7749,154.98,572
7750,155.0,798
7751,155.02,1072
7752,155.04,1291
7753,155.06,1389
7754,155.08,1351
7755,155.1,1245
7756,155.12,1109
7757,155.14000000000001,970
7758,155.16,880
7759,155.18,865
7760,155.20000000000002,1002
7761,155.22,1427
7762,155.24,2160
7763,155.26,3075
7764,155.28,4095
7765,155.3,4095
7766,155.32,4095
7767,155.34,3342
7768,155.36,2397
7769,155.38,1642
7770,155.4,1047
7771,155.42000000000002,731
7772,155.44,720
7773,155.46,913
7774,155.48,1223
7775,155.5,1552
7776,155.52,1820
7777,155.54,2001
7778,155.56,2066
7779,155.58,2037
7780,155.6,1978
7781,155.62,1961
7782,155.64000000000001,1971
7783,155.66,1968
7784,155.68,2007
7785,155.70000000000002,2165
7786,155.72,2480
7787,155.74,3024
7788,155.76,4095
7789,155.78,4095
7790,155.8,4095
7791,155.82,4095
7792,155.84,4095
7793,155.86,2798
7794,155.88,1963
7795,155.9,1243
7796,155.92000000000002,717
7797,155.94,464
7798,155.96,496
7799,155.98,720
7800,156.0,979
7801,156.02,1259
7802,156.04,1547
7803,156.06,1744
7804,156.08,1776
7805,156.1,1669
7806,156.12,1507
7807,156.14000000000001,1418
7808,156.16,1413
