,Time,PPG
7642,152.84,2198.85086289248
7643,152.86,2060.0009884078977
7644,152.88,2086.5066996152987
7645,152.9,2333.287861750374
7646,152.92000000000002,2804.8539109134595
7647,152.94,3372.924059632649
7648,152.96,3713.975980331881
7649,152.98,3522.6983309750362
7650,153.0,2861.8524194437878
7651,153.02,2086.5244470869698
7652,153.04,1451.8261327227788
7653,153.06,988.4387055189571
7654,153.08,673.4595309502366
7655,153.1,545.4388431413249
7656,153.12,645.8006642207098
7657,153.14000000000001,927.3063224089035
7658,153.16,1266.6888768289743
7659,153.18,1559.6758593227034
7660,153.20000000000002,1780.7288251866682
7661,153.22,1953.2309804495485
7662,153.24,2091.2462215704277
7663,153.26,2185.8775148677405
7664,153.28,2231.0192254032886
7665,153.3,2243.9489868971114
7666,153.32,2264.992992222054
7667,153.34,2357.9796792981156
7668,153.36,2621.3595810906895
7669,153.38,3128.003949141999
7670,153.4,3746.1707569445716
7671,153.42000000000002,4157.850956760343
7672,153.44,4183.673326010166
7673,153.46,3848.0938168091266
7674,153.48,3212.3414584354314
7675,153.5,2445.4495555651524
7676,153.52,1810.0175951224335
7677,153.54,1443.0849672449556
7678,153.56,1326.7482466858776
7679,153.58,1394.5503919546147
7680,153.6,1567.3318468299321
7681,153.62,1748.3846341133174
7682,153.64000000000001,1841.0823380459235
7683,153.66,1792.0872643572536
7684,153.68,1619.420882326607
7685,153.70000000000002,1386.1130119030095
7686,153.72,1146.517068971581
7687,153.74,937.1791672333422
7688,153.76,810.5615902238508
7689,153.78,831.7893897754676
7690,153.8,1030.1101266017959
7691,153.82,1381.929208103761
7692,153.84,1837.3682723379738
7693,153.86,2330.0669085984127
7694,153.88,2747.9228635840586
7695,153.9,2918.3910543635275
7696,153.92000000000002,2693.8833890505066
7697,153.94,2089.271400134607
7698,153.96,1296.8214483837114
7699,153.98,566.3490648380371
7700,154.0,88.31367368842115
7701,154.02,-74.79082297941058
7702,154.04,15.310221827901888
7703,154.06,268.6269074031072
7704,154.08,612.6142437887004
7705,154.1,950.9042924302796
7706,154.12,1178.6167772503359
7707,154.14000000000001,1241.6226833365588
7708,154.16,1154.5826867856908
7709,154.18,979.5395635682033
7710,154.20000000000002,788.8929108191298
7711,154.22,635.1536310628749
7712,154.24,550.4583998109104
7713,154.26,576.3727812483166
7714,154.28,782.2571880430891
7715,154.3,1223.562497433033
7716,154.32,1863.801755627693
7717,154.34,2565.8690142647947
7718,154.36,3147.2495733992214
7719,154.38,3400.0243748961366
7720,154.4,3187.321528505966
7721,154.42000000000002,2614.1662412604614
7722,154.44,1957.372155950095
7723,154.46,1411.036840695745
7724,154.48,1006.6065634750516
7725,154.5,717.4291802968609
7726,154.52,547.6574394340203
7727,154.54,528.3667972062423
7728,154.56,660.4488863075238
7729,154.58,877.3528179977568
7730,154.6,1071.98045010837
7731,154.62,1167.8683704132081
7732,154.64000000000001,1166.7386791352142
7733,154.66,1125.8593939307489
7734,154.68,1100.3529662488143
7735,154.70000000000002,1116.3071461562288
7736,154.72,1189.2494166849654
7737,154.74,1352.0682018453508
7738,154.76,1653.3503784117984
7739,154.78,2123.712427143258
7740,154.8,2744.9426803236906
7741,154.82,3401.4647891849418
7742,154.84,3808.2629574491866
7743,154.86,3661.624245503154
7744,154.88,2995.222211809914
7745,154.9,2174.3656265626146
7746,154.92000000000002,1497.7484195108664
7747,154.94,1016.0481803894211
7748,154.96,685.8110562569613
7749,154.98,507.34768695052946
7750,155.0,507.73347434607007
7751,155.02,675.6828851896877
7752,155.04,940.761777884611
7753,155.06,1200.61057260005
7754,155.08,1365.2105591298168
7755,155.1,1394.4163247705578
7756,155.12,1310.1680571376264
7757,155.14000000000001,1169.5108152747584
7758,155.16,1024.8964719180044
7759,155.18,913.4345578851758
7760,155.20000000000002,870.9376891932459
7761,155.22,954.3489220876934
7762,155.24,1251.0158078895229
7763,155.26,1830.6417570670974
7764,155.28,2674.3065030027396
7765,155.3,3577.7235212096302
7766,155.32,4167.658275456966
7767,155.34,4200.9467384432255
7768,155.36,3706.501391298509
7769,155.38,2863.949793196843
7770,155.4,1952.6906330784095
7771,155.42000000000002,1230.9173668815956
7772,155.44,806.4440410009398
7773,155.46,678.2854833751563
7774,155.48,795.9175083218233
7775,155.5,1073.9948557177881
7776,155.52,1411.9888330817344
7777,155.54,1721.273697446941
7778,155.56,1944.4417100385056
7779,155.58,2058.1040517010415
7780,155.6,2069.6592342251447
7781,155.62,2019.6690618353186
7782,155.64000000000001,1968.0005611365295
7783,155.66,1951.7330544395727
7784,155.68,1965.5584261189188
7785,155.70000000000002,2004.686221173979
7786,155.72,2109.498830051063
7787,155.74,2351.5350325963063
7788,155.76,2824.251921420014
7789,155.78,3509.3569814585703
7790,155.8,4089.2490653854884
7791,155.82,4267.157362759857
7792,155.84,4163.831792652408
7793,155.86,3934.0000767210017
7794,155.88,3389.2707626340784
7795,155.9,2464.806283460472
7796,155.92000000000002,1508.718629521372
7797,155.94,840.575097051644
7798,155.96,508.0594063591571
7799,155.98,449.0245001665903
7800,156.0,593.8464558535941
7801,156.02,857.1373763188974
7802,156.04,1154.484879682463
7803,156.06,1436.053591768288
7804,156.08,1662.096249590986
7805,156.1,1776.0800863462568
7806,156.12,1743.6649303707784
7807,156.14000000000001,1604.4713365469129
7808,156.16,1458.9829671849202
7809,156.18,1395.2327640710798
7810,156.20000000000002,1439.7482460118856
7811,156.22,1591.2461749816728
7812,156.24,1879.7020468118947
7813,156.26,2378.941343617962
7814,156.28,3101.423591282358
7815,156.3,3821.521522275578
7816,156.32,4208.763362026755
7817,156.34,4160.668606708132
7818,156.36,3738.757478523731
7819,156.38,3009.7638322175394
7820,156.4,2152.7238203013935
7821,156.42000000000002,1407.7928810231504
7822,156.44,899.8751206021155
7823,156.46,655.9676212684182
7824,156.48,664.512147739929
7825,156.5,858.4173240203977
7826,156.52,1117.0663439025411
